% Model:              3D.mph
% Version:            COMSOL 5.4.0.225
% Date:               Dec 21 2020, 16:20
% Dimension:          3
% Nodes:              30227
% Expressions:        1
% Description:        温度
% Length unit:        m
% X                       Y                        Z                        T (K)
-0.040022087587782654     0.026975338007782363     0.06546167330870283      322.31401760797775
-0.04002232368484079      0.027175338007782365     0.06546170011328195      322.3106726948448
-0.04075182228023378      0.02663098859874858      0.06567389657641294      322.1006566371779
-0.041102528445346787     0.026566775419315597     0.06548634982304774      322.3147273940371
-0.04069803395081724      0.02641816948801453      0.06550000000001002      322.315510012132
-0.040214241287432076     0.02663980572142742      0.05351953641773108      322.3162950015048
-0.04047482178704529      0.026436202759485966     0.05321491833794403      321.6462934921735
-0.04047398036430585      0.026556194800034124     0.05350418479351084      322.3166043845816
-0.04069803395082724      0.02641816948801453      0.05349999999999003      322.31715686277454
-0.04028119307736078      0.026206216614686393     0.05351449720690003      322.31811134962476
-0.04069803395082723      0.02717533800777237      0.05250000000000002      322.30192383078395
-0.040204609556963526     0.026606284655536782     0.05288644790081643      320.97989916534794
-0.039966477928249866     0.02717533800778237      0.05253847260193024      322.30213742834854
-0.03964580527611299      0.02717533800777237      0.05285490347178432      322.30527571181403
-0.03964224646724755      0.026290305034929583     0.053593621008645294     322.3178770112171
-0.03934209133304523      0.026975338007782377     0.0536553218019226       322.31498584980443
-0.03934217013041974      0.02717533800778236      0.05365530354111083      322.3110653057766
-0.04093474106389395      0.02681196735472643      0.06596388875677318      321.84962693500273
-0.04050423553597039      0.026549852662615066     0.06585976161009637      321.8471895413813
-0.04027438363792825      0.026186198274402137     0.06548502467934601      322.3166092578194
-0.04069803395082723      0.02717533800777237      0.06650000000000003      322.30346276411865
-0.04175026262553952      0.02717533800777237      0.06614509652822065      322.30465543817616
-0.041729681474766335     0.02675870586065295      0.06578266091842791      321.8483512705277
-0.04205397656860923      0.026975338007782367     0.06534467819807745      322.31271215655903
-0.04140538638092344      0.02654207371352353      0.06622064363877836      321.00409553416733
-0.04142958997340438      0.02717533800778237      0.06646152739806982      322.3017685165341
-0.041064012777676524     0.02614840361672275      0.0654888278901884       322.31614837529474
-0.041676593544404276     0.02614228083077202      0.0654196639365608       322.31575108193823
-0.04205389777118058      0.027175338007782362     0.06534469645891712      322.3095677589835
-0.040842955118094486     0.026740883627186005     0.05350175043406181      322.3157616106885
-0.04091833169690244      0.02674901095396577      0.053224009124553835     321.87860562795845
-0.04110851058270649      0.026614699318943457     0.053514057389626855     322.31625327996477
-0.040881391898935436     0.026522683900149165     0.052942467728167714     321.06747216885907
-0.04069803395082723      0.025922026553803858     0.05349999999999003      322.31929331612815
-0.04112100700612397      0.026186356954320342     0.05351492741944655      322.3180709226928
-0.03996653421681279      0.025410798089908846     0.053544757927746635     322.3217822570637
-0.040556100994161556     0.025677828446123072     0.052864163970018224     320.3645183757901
-0.04069803395082723      0.025191922669112212     0.053499999999990014     322.3227319420093
-0.04119034445418138      0.02717533800777237      0.05302179476209293      322.3068658345422
-0.04137374421683793      0.02717533800778236      0.05353829988674312      322.3107994546853
-0.041373980313871794     0.026975338007782363     0.053538326691297204     322.3147664880857
-0.041254407674894224     0.02717533800777236      0.051709242419733285     315.8289738196993
-0.04091982867977638      0.02630448417311233      0.052383185022273605     319.0752707703804
-0.04059237688716739      0.02717533800777236      0.05139425872225822      314.7661435858459
-0.04142548932205688      0.027175338007782372     0.05253804210450079      322.30106312646427
-0.04069803395082723      0.02667533800777236      0.04920000000000002      310.7237659962961
-0.0401702267412309       0.02600262359618295      0.04915320496232453      311.1569098407427
-0.039856222718281556     0.026675338007782358     0.04907946184050224      310.48830770597004
-0.040545830885818326     0.026412060903896993     0.049888273917148264     312.0061184549225
-0.04031176354320753      0.027008868681075666     0.04930355323632292      310.59368832821764
-0.04069803395082723      0.02717533800777236      0.04970000000000002      310.87036051589416
-0.0404195973291779       0.02717533800777236      0.05046238816845136      312.22811374741235
-0.041384177306941966     0.02717533800777236      0.05064428385543791      312.5388001732518
-0.04069803395082724      0.025675338007766484     0.04920000000001003      311.47126886852993
-0.04159648469056632      0.027175338007782362     0.04958268861201012      310.4636227679779
-0.041539845183372906     0.02667533800778236      0.04907946184050224      310.2867761487476
-0.041226274783116704     0.026009887548271948     0.049153127430894616     311.03067099379285
-0.04041416803749588      0.025175338007772365     0.050078327940051424     313.2264925948429
-0.04016954030959884      0.02534136808010182      0.049153082198514164     311.6324868762319
-0.04069803395082723      0.02467533800777236      0.04920000000000002      312.3345358918023
-0.03985622271829116      0.02467533800778236      0.04907946184050505      312.08438802766455
-0.03979958321109794      0.024175338007782363     0.049582688612012725     312.8019914878723
-0.04122563047781732      0.0253499464908309       0.04915324260850817      311.49601207244183
-0.04106535231345977      0.02484728597072812      0.049522392769605794     312.45742987484385
-0.04069803395082723      0.02417533800777236      0.04970000000000002      313.00558804780184
-0.04108430435844872      0.024341807334471947     0.04930355323632008      312.55977664927684
-0.040440796406785044     0.026975338007782373     0.02690555052093994      322.31376493386097
-0.04044086831535468      0.02717533800778236      0.026905547419664364     322.3103625084991
-0.040569023981908946     0.02717533800777237      0.026620233037515494     322.30831542164657
-0.04069803395082723      0.02697533800777237      0.02690000000000001      322.3136190208603
-0.04069803395082723      0.02717533800777236      0.026900000000000007     322.3101537233198
-0.0408261896173815       0.02717533800777237      0.026620233037515494     322.3081312692838
-0.04095519958629978      0.027175338007782362     0.026905547419664368     322.3101256766592
-0.04095527149486941      0.026975338007782363     0.02690555052093993      322.313422346516
-0.040022087587782695     0.026975338007782373     0.0269383266912972       322.31390112257435
-0.04002232368484142      0.02717533800778236      0.02693829988671915      322.3106386696263
-0.04020367312180231      0.02717533800777237      0.026422010010797293     322.30733616109603
-0.03964580527611468      0.02717533800777237      0.02625490347177933      322.30635258862355
-0.03934217013047187      0.02717533800778236      0.027055303541081068     322.31100366511333
-0.03934209133304529      0.02697533800778237      0.027055321801922577     322.31428132584864
-0.040399289572131514     0.026813419292963027     0.02649478530681885      321.96309401365846
-0.04021424128743209      0.026639805721427424     0.02691953641773107      322.31496386677924
-0.04050491891140877      0.026778368345956278     0.026903108590148533     322.3142796991236
-0.04047398036430585      0.026556194800034124     0.026904184793510828     322.3150896733359
-0.04069803395082723      0.026745165192775096     0.026899999999990005     322.3142780015741
-0.04061115186786785      0.02663146938163113      0.026614474697146014     321.9694203213651
-0.04069803395082724      0.02641816948801453      0.02689999999999001      322.3154137391858
-0.03964224646724758      0.026290305034929583     0.026993621008645278     322.3166325305939
-0.040281193077360784     0.026206216614686393     0.026914497206900024     322.3164315961176
-0.040128423290132643     0.02663249302760768      0.026470895087555697     321.81069745544295
-0.03996647792824993      0.027175338007782365     0.025938472601930225     322.3038844130787
-0.040697179648463214     0.02717533800777237      0.026334918655366624     322.306513444927
-0.04069803395081723      0.025922026553803858     0.03890000000001001      322.31920754036366
-0.04053077626509513      0.02577701782017567      0.03952380214821857      320.42223130652724
-0.04110252844534676      0.0265667754193156       0.03888634982304773      322.31637251546914
-0.04095465388337514      0.026241004162471097     0.03930991300526152      321.20740705193776
-0.041064012777676503     0.026148403616722753     0.038888827890188375     322.318163230086
-0.04112868855188959      0.025702339666082975     0.03888452476096339      322.3201304392455
-0.040698033950817225     0.025191922669112212     0.03890000000001001      322.3226425630313
-0.04119239477985528      0.02717533800777237      0.039377989989192605     322.306749973077
-0.04069803395082723      0.02717533800777237      0.03990000000000002      322.301980405214
-0.04120183429789416      0.02661958842235002      0.03954890799985282      320.90730498877815
-0.04038302608967565      0.026410921517587223     0.03968915587864825      320.26017176785894
-0.03997057857959744      0.02717533800778237      0.03986195789549924      322.30198737259303
-0.04006801822853407      0.02640367354715992      0.04047831175728648      317.4167529524439
-0.040696647989142416     0.02717533800777236      0.040787601587172394     315.59369527477423
-0.04137374421683847      0.02717533800778236      0.038861700113257985     322.31073788129294
-0.041373980313871746     0.02697533800778237      0.03886167330870283      322.3146067667494
-0.041750262625541275     0.02717533800777237      0.039545096528215654     322.30491858578534
-0.04069803395082723      0.02467533800777236      0.043200000000000016     312.32980242554555
-0.04069803395082723      0.02417533800777236      0.042700000000000016     313.0158742672099
-0.04041181473055907      0.02510913189674246      0.042599245719164326     312.7935148289652
-0.039960255113400324     0.024334524419270913     0.04315392388850414      312.53440056723997
-0.04069739042299616      0.02417533800777236      0.04210552128603842      313.8672912070353
-0.03979958321109794      0.024175338007782363     0.04281731138798732      312.7948595920847
-0.03985622271829116      0.024675338007782356     0.04332053815949498      312.0870949811505
-0.04017308621695878      0.025353791140293562     0.043246285410418556     311.62922188446834
-0.04069803395081723      0.025675338007766484     0.04319999999999003      311.47950551836897
-0.04017050032871575      0.026013523791673206     0.04324674615423228      311.1527349215368
-0.03985622271828156      0.02667533800778236      0.043320538159497796     310.4846652036783
-0.03991758817403496      0.027029011164278773     0.043151757129232755     310.4371021433264
-0.03880396187048931      0.027175338007782355     0.04325682562887752      309.7721865669236
-0.03952290713251712      0.02655527075027706      0.04282052202223329      311.2633778350802
-0.03979958321108813      0.027175338007782365     0.04281731138798993      310.6465062526492
-0.03895677361556881      0.026675338007782358     0.04375704958315632      309.5761970575863
-0.039772517877695104     0.02717533800777236      0.04080901921814583      315.3683184943505
-0.04003890422943309      0.02717533800777236      0.041786800577240636     312.5510443065192
-0.03976370988194874      0.02417533800777236      0.04186359347067899      314.2865857277812
-0.03956092738546357      0.02717533800777237      0.039288315040164924     322.3071968745834
-0.03934217013042211      0.027175338007782355     0.03874469645888742      322.3111548990624
-0.039971976737569616     0.026793129762679797     0.039488735459406586     321.3005906459202
-0.03976269815950672      0.026398569767393507     0.038826647193605755     322.3172809178073
-0.03934209133304519      0.026975338007782367     0.03874467819807743      322.3148788516103
-0.03922099961035033      0.02717533800777236      0.04041312461658919      316.7058637305969
-0.03935502413293839      0.0265292639405792       0.04023510484399749      317.9656406350978
-0.03982972513529374      0.02583102133008229      0.0410274775781681       315.8009209692567
-0.03871767756720825      0.02717533800777237      0.03907094953812323      322.30712471996674
-0.03909953108611114      0.027175338007782365     0.03971492996707186      322.3029067804236
-0.039657344384084484     0.02600700908654998      0.039440013422652985     320.5517773411711
-0.039965564390456676     0.025588680165322595     0.038855122865494106     322.3208552297738
-0.03898412438936417      0.026139681033771116     0.03865000121870645      322.31861139300963
-0.04014888772097409      0.025249737275885392     0.039499396398084564     320.37037368456174
-0.039934256862575145     0.024867465465223306     0.03885118849974199      322.32448755382615
-0.04069803395081723      0.02417533800777236      0.03890000000001001      322.328709716655
-0.03876777581756143      0.02717533800777236      0.04227832032130982      311.29580985729496
-0.03839297365401766      0.02697533800778237      0.03843946238657779      322.3150300944599
-0.03839222003460348      0.027175338007782365     0.03843914852032669      322.31128544445926
-0.039894696041607294     0.02417533800777236      0.0399977389196364       318.8316064895875
-0.03948416479250556      0.02417533800777236      0.03877579817775832      322.32881944057385
-0.03936736818841848      0.02490210118908846      0.042889106130901966     312.31401624046634
-0.03946515612536635      0.025687813794761274     0.043465038891046755     310.90593554345475
-0.03819019970647548      0.026675338007782358     0.04455359542170727      308.4580452100641
-0.037954670453423746     0.02717533800778236      0.04402656363498787      308.68845700202013
-0.03853647086575914      0.025746028631500318     0.04411970073564622      309.6806291352845
-0.03895677361557438      0.024675338007782363     0.043757049583152366     311.143571273326
-0.03880377792303923      0.02417533800777236      0.04225333135428509      313.36837932486304
-0.03880396187049498      0.024175338007782363     0.04325682562887389      311.87614602667685
-0.019007401402955624     0.025368392845237515     0.042415600415328054     302.4996026994843
-0.019354866794646763     0.026194202896347628     0.04249977490965882      302.1649429180722
-0.017808750238795433     0.025731954770038947     0.04348279718274171      301.88848124901483
-0.018142444007492084     0.025686334647448805     0.041451541059657475     302.90335307288973
-0.017891697414106563     0.02417533800778236      0.04285734914453745      302.35898757471904
-0.017999778524237786     0.02717533800778236      0.042191829715934645     301.68208437377956
-0.01773632708812584      0.02717533800778235      0.04418874093376435      301.1080276106407
-0.01901456919071547      0.02717533800777236      0.04365905637078934      301.1602930251728
-0.019700999477349296     0.026290453550461414     0.04312304378714752      301.5800865427437
-0.01983202634773886      0.02717533800778236      0.04270000921766557      301.457852920766
-0.019832026347738865     0.027175338007782362     0.043699990782314464     300.9573307378183
-0.018854889370497264     0.02717533800777236      0.045133739973741725     301.17777404506285
-0.01767161662380177      0.026004041941246923     0.04515759648808041      301.6479039989701
-0.017648034596795207     0.027175338007782355     0.04619456502220496      301.0667311314326
-0.018991353495558746     0.02417533800777236      0.043275024155563946     302.1912355390117
-0.01969821347976293      0.025237449082775646     0.043218947971943825     301.870015134207
-0.020146236154574244     0.02513552652035804      0.042366022067408055     302.91148944958474
-0.01983202634773886      0.02417533800778236      0.04270000921766558      302.4363122127224
-0.019933600179416318     0.025874427196791734     0.04255529773606223      302.3106298325351
-0.01983202634773886      0.02417533800778236      0.04369999078231447      301.8911849209108
-0.01983202634773886      0.02717533800778236      0.04870000921768558      300.9555064603333
-0.02006707768090312      0.02653336882259143      0.0484241816027939       301.4568399205845
-0.01984744664633419      0.02717533800777236      0.047903120077179145     301.3371965786707
-0.017675202485545848     0.02417533800778236      0.04508177218388305      301.99933565594745
-0.019087640925899443     0.02717533800777236      0.04715059594582819      301.23821950064536
-0.017655255135226172     0.025685619518787513     0.0467769267330326       301.7588924556553
-0.01886345071312207      0.025808327645747472     0.04792391029623609      301.8017313520007
-0.019933600179411707     0.025874427196792085     0.048555297736067704     301.62954208830115
-0.01790733722740901      0.02417533800778236      0.04964768672813641      302.4013613745355
-0.01891247296531967      0.02417533800777236      0.048996071761048095     302.15976010637866
-0.01768127844105366      0.02417533800778236      0.047436940072411574     302.00065055930094
-0.020146236154569286     0.025135526520358192     0.04836602206741134      302.02170234633417
-0.01983202634773886      0.024175338007782363     0.04870000921768557      301.91411153967925
-0.019832026347738865     0.027175338007782362     0.04969999078233447      301.46171291079435
-0.020130369261490918     0.02611812421948852      0.050023259862061034     302.5470803645847
-0.01983202634773886      0.024175338007782363     0.049699990782334474     302.4223890548017
-0.019728599117387717     0.02717533800777236      0.05108305360151464      302.6441819310921
-0.020100403819078516     0.024976317465118362     0.05000177192868425      302.8760475717616
-0.018154398237710284     0.02568097589845512      0.051004892177175166     302.9422683535032
-0.01845534230474262      0.027175338007782355     0.05224630363325873      303.00075563419256
-0.020698033950817225     0.026175338007772362     0.05020000000001002      303.3443273351537
-0.01972359650587094      0.025830526366115523     0.050952117852702955     303.32423916496924
-0.019252684931504917     0.02417533800777236      0.05056745471587113      303.15512190513795
-0.01833615088192759      0.02417533800778236      0.05178989088640672      303.8041929288419
-0.020067077680908783     0.02653336882259121      0.042424181602789296     302.2582087743554
-0.019457195056217604     0.02717533800777236      0.041660019080613925     302.2901028963377
-0.01845336164768614      0.02717533800778235      0.04016099411939063      302.99454274309255
-0.04002694473632432      0.02645959373115056      0.06598381340259032      321.66406198296596
-0.039762698159506726     0.02639856976739351      0.06542664719360577      322.31624328723825
-0.040409919958085565     0.026800901704391266     0.0662509732500084       321.5942668548179
-0.03934217013046956      0.027175338007782355     0.06534469645892076      322.3111601384571
-0.03934209133304521      0.026975338007782373     0.06534467819807745      322.314330802793
-0.03956092738547549      0.02717533800777237      0.0658883150401768       322.3078896227168
-0.03997057857959711      0.02717533800778237      0.06646195789549919      322.30379470521353
-0.03871767756723149      0.02717533800777237      0.0656709495381397       322.3085340753469
-0.038392973654017656     0.026975338007782367     0.06503946238657778      322.31491113217766
-0.03839222003465942      0.027175338007782362     0.06503914852037418      322.3115858647687
-0.03898412438936417      0.026139681033771105     0.06525000121870646      322.3177449267901
-0.039965564390456676     0.025588680165322595     0.06545512286549411      322.3188327212616
-0.039375313434873396     0.026222082603442342     0.06586584854791691      321.7526759926775
-0.04035392875629166      0.025809914306423466     0.06606674323326456      321.3549330470239
-0.04069803395081723      0.025922026553803858     0.06550000000001002      322.3171579217067
-0.04081488334520884      0.026226443894915664     0.06603152939188998      321.3918931654326
-0.03978467300396968      0.025961596817501962     0.052933248703491004     320.5025631830177
-0.04020779036406129      0.026304484173107323     0.05200634816453227      317.77197265850094
-0.040001412690626695     0.02717533800777236      0.05178436838901812      316.184747246375
-0.03908793743042693      0.027175338007782372     0.05268779693276141      322.3026022703099
-0.03939520373952297      0.02642533800777737      0.05227544720111782      318.403899254825
-0.03921407789413556      0.02717533800777236      0.05188253377605122      316.20788210214596
-0.039223409144349075     0.02617533800777736      0.049822999545287544     311.9638966661124
-0.03946335890076962      0.02567820278100496      0.04893415023741662      310.90341245190615
-0.039656164189614845     0.02717533800777236      0.050818708943339654     312.9780457415064
-0.04022680698312497      0.025630620992077163     0.05112164470034124      315.2712426649184
-0.039799583211088126     0.02717533800778236      0.049582688612010116     310.64370628540604
-0.039515280593504606     0.025175338007774863     0.05020516799259854      313.3786917208453
-0.03980715204266014      0.02417533800777236      0.050587336439909536     314.391510115166
-0.04060444005871421      0.02417533800777236      0.051094602816865974     315.50327367685264
-0.03880396187049498      0.02417533800778236      0.04914317437112616      311.8765834647592
-0.03892418868395579      0.02417533800777236      0.049990899554624026     313.12124625988514
-0.038803961870489304     0.027175338007782355     0.04914317437112251      309.7646622947034
-0.038849400528771096     0.026029616299279166     0.05289806120574848      319.90397683086826
-0.03887487150674612      0.02638389459078597      0.05378370061119154      322.31761682277437
-0.038832783372123446     0.025440865247022902     0.05379729535407584      322.3218804605739
-0.0383929736540177       0.026975338007782367     0.05396053761342222      322.31517969209983
-0.03853069706445835      0.026730710448785444     0.05341718773671194      321.6235059381157
-0.038205398290781206     0.026237626656432624     0.05404227451530706      322.31840189703786
-0.03915404717165571      0.024925338007772357     0.05281831181127255      319.71486155922145
-0.04020966075107006      0.024738349193641446     0.053519908728308675     322.3252335651536
-0.03948416479251535      0.024175338007772353     0.05362420182223968      322.32887883931335
-0.039467966081144897     0.02417533800777236      0.05198558860270027      317.56865440477816
-0.03808070451206304      0.02717533800778237      0.05300781857238742      322.30301007042004
-0.03839222003459833      0.02717533800778236      0.05396085147967132      322.31128678490046
-0.038956773615574376     0.02467533800778236      0.04864295041684768      311.1265194728523
-0.03895677361556882      0.026675338007782358     0.04864295041684372      309.5674159253894
-0.040675486695919236     0.02639780228491084      0.06654538683477049      320.4596284265136
-0.040679267777165774     0.02717533800777236      0.06727980537571655      317.750526456866
-0.040698033950817225     0.025191922669112212     0.06550000000001002      322.3194970411547
-0.039934256862575145     0.024867465465223306     0.065451188499742        322.3211605611087
-0.04119982023662185      0.025717345584514023     0.06603797717785886      321.13767487014877
-0.04112868855188961      0.025702339666082975     0.0654845247609634       322.31753514418784
-0.041501581777730764     0.025107064660004022     0.06544594911598467      322.3191339538635
-0.04230813047122703      0.02717533800778237      0.06631220306723876      322.30156916379326
-0.04252956749426031      0.02633301037286526      0.06521362274562119      322.314662397725
-0.04178609289763236      0.026570691439186157     0.06673791514490103      319.26198566620747
-0.0416493221035799       0.02717533800777236      0.06797882789473006      315.20237893749976
-0.042036739008352385     0.02614522970398462      0.06589427496152436      321.1071643459761
-0.04267586344005041      0.026669496120525295     0.06565782529360721      321.5493780668857
-0.04300309424763674      0.026975338007782367     0.06503946238657782      322.3123847542652
-0.04325399641869328      0.02624211783394276      0.06492835664477385      322.3146422466912
-0.04300384786698538      0.02717533800778236      0.06503914852036986      322.3091622869135
-0.0424217218051348       0.02717533800777236      0.06751389010784949      315.4327473926159
-0.042613111068680404     0.025329977184066783     0.06518616563535354      322.3177510041645
-0.0440136603578601       0.026975338007782373     0.06450062177656396      322.31206838063014
-0.04433350249933028      0.027175338007782372     0.06548179624454482      322.29927448537717
-0.04401332049138864      0.025596925782411514     0.06450088743664288      322.31649463688603
-0.044014647027161055     0.027175338007782362     0.06449996774565141      322.30885749697956
-0.04331536338958978      0.027175338007782372     0.06599218142761329      322.30073003787595
-0.0449213079890208       0.026975338007782373     0.06376170541576451      322.3120194692204
-0.0453529272457624       0.027175338007782365     0.06472782118261962      322.2995048470242
-0.045232021108927364     0.025633743145903085     0.0634297532301893       322.3164420354169
-0.044922024336282805     0.027175338007782355     0.06376099538301121      322.30875503334954
-0.0462982894589658       0.027175338007782376     0.06369964942785858      322.3009746744046
-0.04567514301138611      0.026975338007782367     0.06285083412396911      322.31212140562644
-0.04567558496735097      0.02717533800778236      0.06285017729325831      322.30875432732233
-0.04705126051126356      0.027175338007782372     0.06243841969539103      322.30040163027127
-0.046235863864300696     0.02697533800778237      0.06180897685489275      322.31234509912844
-0.046236067073072463     0.02717533800778236      0.06180848974953257      322.3088410059818
-0.05264803395081508      0.02417533800778236      0.06170000000001003      311.4597559925151
-0.05331202130687314      0.02343517099299041      0.061700000000000026     312.84043340820324
-0.05206849009850894      0.02343018001365328      0.061700000000000026     314.12377333865436
-0.053251548589253635     0.02380715633795233      0.06255968876534171      312.0637040455094
-0.0459114017919765       0.025904181061917535     0.06246998244992638      322.3158041319111
-0.03738240754379443      0.02697533800778237      0.02789937822343602      322.3153193278394
-0.03738142087448676      0.027175338007782362     0.027900032254346414     322.3120674516077
-0.036474759912633735     0.026975338007782373     0.028638294584235474     322.315801331814
-0.03604314065588975      0.027175338007782372     0.027672178817382456     322.30713586631776
-0.03647404356536367      0.027175338007782355     0.02863900461698682      322.3124858355112
-0.03908793743042705      0.02717533800778237      0.026087796932761365     322.3046936073887
-0.03858446400706236      0.026725610694592068     0.026812301101635853     322.0512156164374
-0.03887487150674617      0.02638389459078597      0.027183700611191512     322.31682174041697
-0.038392973654017774     0.026975338007782367     0.027360537613422185     322.3148386829867
-0.03820539829078126      0.026237626656432624     0.027442274515307032     322.31781515281773
-0.038080704512063863     0.02717533800778237      0.026407818572387075     322.30560926431633
-0.03839222003466449      0.027175338007782355     0.027360851479627912     322.3115423786922
-0.03706256540232273      0.02717533800778237      0.026918203755456074     322.30656993412356
-0.037686428240698164     0.026767155309320778     0.026943831037041316     321.99264880735893
-0.03762633996764521      0.025412804826551862     0.027745904921939905     322.3211280678852
-0.026897193205854184     0.02417533800777236      0.03150696595702703      320.0586153670256
-0.02604803395082722      0.02417533800777236      0.031200000000000012     322.10377782211407
-0.02654079260001331      0.02492533800777799      0.03168863665691529      319.0688705344884
-0.026048033950817225     0.024175338007782363     0.032106086527547734     320.3190219223426
-0.025388528204273057     0.025328887376347118     0.031273279249549195     318.5154476687883
-0.02654803395082722      0.02417533800777236      0.030700000000000012     323.2876913054873
-0.04148542330857272      0.026489805204694777     0.05298254705702609      320.99060974174506
-0.04163955002844784      0.02639624046371419      0.05357433147437509      322.3171146887681
-0.04102925995492354      0.025738255363456846     0.05281582685263496      320.20062657603006
-0.04142747688854723      0.025589656066296464     0.05354450564599292      322.3206898333624
-0.040742666121275035     0.0249567966856146       0.052584155117951684     319.44581026579016
-0.04069803395082723      0.02417533800777236      0.05349999999999002      322.32870101662314
-0.04146384196062682      0.024856652225158753     0.053549072501523264     322.32436234510527
-0.04045607228762653      0.02417533800777236      0.052352483383268415     318.7658007069935
-0.040369879819597575     0.0254394598924815       0.05220985086868151      318.34802904436106
-0.04098246300886703      0.024864911090441092     0.051613128261072935     316.69558584051543
-0.04131380247359249      0.02417533800777236      0.051538207504912774     316.46626963041484
